DEPT,DT
2614.5,28.71725778961516
2615.0,29.51287529741313
2615.5,31.29819280521113
2616.0,32.39121031300908
2616.5,33.49542782080708
2617.0,32.860845328605066
2617.5,32.980062836403036
2618.0,29.85878034420101
2618.5,29.66079785199898
2619.0,26.769415359796966
2619.5,26.698832867594945
2620.0,27.183250375392902
2620.5,27.25076788319089
2621.0,26.95018539098885
2621.5,26.402502898786835
2622.0,27.32722040658483
2622.5,27.763737914382787
2623.0,27.874955422180776
2623.5,26.097972929978766
2624.0,22.232190437776723
2624.5,19.289807945574694
2625.0,17.456225453372667
2625.5,16.745142961170643
2626.0,17.21646046896862
2626.5,18.321477976766616
2627.0,12.027795484564578
2627.5,6.383712992362561
2628.0,-0.5248694998394541
2628.5,-4.459251992041473
2629.0,-3.8402344842434957
2629.5,-4.321416976445519
2630.0,-5.362799468647552
2630.5,-4.702581960849571
2631.0,-4.962064453051596
2631.5,-4.7213469452536145
2632.0,-3.841529437455648
2632.5,-6.574911929657674
2633.0,-7.684194421859672
2633.5,-7.2442769140617
2634.0,-7.324559406263731
2634.5,-7.304441898465754
2635.0,-7.111124390667783
2635.5,-6.511406882869807
2636.0,-6.419189375071824
2636.5,-6.285371867273852
2637.0,-5.890554359475871
2637.5,-5.8632368516778826
2638.0,-5.518619343879905
2638.5,-5.273601836081937
2639.0,-4.8537843282839646
2639.5,-4.6342668204859905
2640.0,-3.470849312688017
2640.5,-3.3374318048900307
2641.0,-2.631014297092051
2641.5,-1.9008967892940802
2642.0,-2.535579281496098
2642.5,-2.451961773698116
2643.0,-3.568944265900143
2643.5,-4.283426758102166
2644.0,-4.723409250304201
2644.5,-6.20789174250622
2645.0,-5.88587423470824
2645.5,-6.074656726910263
2646.0,-5.279939219112279
2646.5,-4.232821711314315
2647.0,-2.939404203516318
2647.5,-3.0927866957183454
2648.0,-3.9543691879203777
2648.5,-2.9674516801223945
2649.0,-4.278534172324427
2649.5,-4.412716664526457
2650.0,-4.10849915672847
2650.5,-4.365281648930491
2651.0,-3.854364141132521
2651.5,-4.148546633334547
2652.0,-5.339329125536551
2652.5,-6.173811617738579
2653.0,-5.997894109940603
2653.5,-5.489676602142637
2654.0,-5.1537590943446645
2654.5,-4.9542415865466864
2655.0,-3.0195240787487023
2655.5,-5.445906570950726
2656.0,-4.326789063152745
2656.5,-3.0056715553547804
2657.0,-2.3411540475567847
2657.5,-1.675036539758807
2658.0,-2.0061190319608357
2658.5,-2.826201524162869
2659.0,-3.074284016364885
2659.5,-3.6200665085669215
2660.0,-6.033749000768921
2660.5,-7.015131492970951
2661.0,-6.425213985172974
2661.5,-5.223896477374993
2662.0,-4.763278969577016
2662.5,-5.909761461779041
2663.0,-7.040643953981075
2663.5,-7.138826446183089
2664.0,-8.323408938385128
2664.5,-6.958991430587133
2665.0,-5.265673922789162
2665.5,-7.0278564149911915
2666.0,-7.81753890719321
2666.5,-8.185121399395229
2667.0,-8.004503891597253
2667.5,-4.523086383799281
2668.0,4.165331123998698
2668.5,4.384948631796675
2669.0,3.5210661395946374
2669.5,4.317983647392637
2670.0,-4.942698844809385
2670.5,-5.333381337011417
2671.0,-5.912363829213433
2671.5,-4.54904632141546
2672.0,4.639571186382511
2672.5,12.886588694180489
2673.0,17.931606201978468
2673.5,21.110923709776444
2674.0,18.29044121757444
2674.5,14.2321587253724
2675.0,5.0185762331703785
2675.5,2.5282937409683512
2676.0,7.509311248766352
2676.5,4.9037287565643055
2677.0,1.1915462643623016
2677.5,3.2368637721602624
2678.0,-5.835418720041758
2678.5,-1.8330012122437864
2679.0,2.4133162955541962
2679.5,-0.20876619664782936
2680.0,-0.3571486888498612
2680.5,1.9616688189481408
2681.0,0.9373863267461076
2681.5,3.610403834544087
2682.0,5.2251213423420495
2682.5,4.323938850140024
2683.0,1.4534563579379949
2683.5,2.439773865736001
2684.0,7.818291373533967
2684.5,3.1541088813319362
2685.0,5.152226389129922
2685.5,2.5653438969279136
2686.0,-1.1977385952741173
2686.5,4.680478912523853
2687.0,13.464496420321836
2687.5,16.19081392811981
2688.0,12.904731435917768
2688.5,6.754848943715771
2689.0,-11.454133548486269
2689.5,-16.120816040688297
2690.0,-21.33919853289032
2690.5,-22.730281025092324
2691.0,-6.047463517294361
2691.5,5.018253990503609
2692.0,13.90407149830159
2692.5,17.418989006099565
2693.0,15.602506513897538
2693.5,14.197924021695528
2694.0,16.402141529493505
2694.5,15.763059037291484
2695.0,12.708876545089453
2695.5,12.466594052887444
2696.0,8.843211560685404
2696.5,0.7715290684833889
2697.0,-10.988353423718635
2697.5,-20.560535915920667
2698.0,-23.508318408122676
2698.5,-19.93800090032471
2699.0,-25.645283392526736
2699.5,-16.286665884728748
2700.0,-3.664448376930764
2700.5,1.6747691308672188
2701.0,12.02948663866519
2701.5,19.173304146463153
2702.0,22.61552165426113
2702.5,27.19393916205911
2703.0,32.89875666985709
2703.5,24.88577417765505
2704.0,23.830291685453048
2704.5,17.64150919325104
2705.0,11.23162670104901
2705.5,8.303244208846962
2706.0,8.072161716644956
2706.5,11.562079224442925
2707.0,13.126996732240883
2707.5,11.293914240038887
2708.0,13.441031747836846
2708.5,13.44714925563484
2709.0,13.9016667634328
2709.5,15.906984271230783
2710.0,13.063601779028772
2710.5,9.272419286826732
2711.0,3.37963679462473
2711.5,0.4702543024226884
2712.0,1.905271810220654
2712.5,-1.7800106819813521
2713.0,-6.001093174183367
2713.5,-14.600475666385393
2714.0,-21.59375815858742
2714.5,-21.212740650789442
2715.0,-15.280923142991469
2715.5,-5.3779056351934855
2716.0,-3.248188127395508
2716.5,-3.0462706195975358
2717.0,0.2799468882004419
2717.5,-1.6402356040015746
2718.0,-9.1343180962036
2718.5,-19.149400588405626
2719.0,-20.447383080607636
2719.5,-18.00506557280967
2720.0,-11.194248065011692
2720.5,-3.9434305572137163
2721.0,-3.6663130494157485
2721.5,-1.715095541617771
2722.0,1.0865219661802143
2722.5,1.2292394739781969
2723.0,-0.352243018223831
2723.5,-3.3356255104258565
2724.0,-8.464008002627878
2724.5,-15.463390494829895
2725.0,-21.923272987031922
2725.5,-25.832855479233956
2726.0,-25.711537971435973
2726.5,-17.89432046363801
2727.0,-8.298802955840017
2727.5,-0.4901854480420411
2728.0,2.022232059755922
2728.5,2.656849567553934
2729.0,3.1880670753518814
2729.5,-1.142215416850135
2730.0,3.866502090947847
2730.5,8.693419598745805
2731.0,9.130837106543794
2731.5,16.145754614341783
2732.0,17.405672122139762
2732.5,13.458289629937738
2733.0,13.723007137735706
2733.5,14.745924645533677
2734.0,18.664142153331653
2734.5,19.40025966112964
2735.0,13.097577168927614
2735.5,10.161194676725586
2736.0,8.429112184523547
2736.5,7.393429692321561
2737.0,15.974747200119523
2737.5,14.613964707917503
2738.0,11.302382215715483
2738.5,6.8694997235134565
2739.0,0.2958172313114318
2739.5,-1.8331652608905955
2740.0,-0.010747753092616108
2740.5,4.897069754705342
2741.0,7.721187262503335
2741.5,9.186104770301327
2742.0,-2.0179777219007065
2742.5,-10.778860214102735
2743.0,-9.549042706304746
2743.5,-3.1343251985067724
2744.0,11.621992309291187
2744.5,26.011709817089184
2745.0,17.309927324887155
2745.5,2.5384448326851157
2746.0,-3.459537659516897
2746.5,-3.8352201517189144
2747.0,15.053297356079057
2747.5,24.496914863877024
2748.0,28.328632371675013
2748.5,31.323549879473006
2749.0,30.928967387270973
2749.5,28.447284895068947
2750.0,26.529702402866917
2750.5,25.023619910664877
2751.0,23.947137418462873
2751.5,24.87165492626086
2752.0,25.637772434058817
2752.5,28.3699899418568
2753.0,30.34650744965478
2753.5,28.300724957452758
2754.0,26.213742465250732
2754.5,24.433759973048723
2755.0,21.101877480846696
2755.5,22.85899498864468
2756.0,23.503212496442657
2756.5,22.438930004240618
2757.0,22.589747512038585
2757.5,23.004865019836586
2758.0,34.639482527634556
2758.5,37.23990003543253
2759.0,23.376817543230516
2759.5,18.93793505102849
2760.0,22.43555255882646
2760.5,21.536270066624454
2761.0,24.161587574422427
2761.5,29.40960508222038
2762.0,29.537422590018366
2762.5,30.336240097816358
2763.0,26.75085760561433
2763.5,25.137375113412304
2764.0,24.51649262121026
2764.5,25.327010129008244
2765.0,25.51192763680625
2765.5,22.254645144604197
2766.0,23.94986265240219
2766.5,14.650280160200154
2767.0,6.242997667998139
2767.5,0.3308151757961184
2768.0,-0.9677673164059115
2768.5,-1.8385498086079366
2769.0,-3.156232300809961
2769.5,-5.91411479301199
2770.0,-10.232697285214002
2770.5,-7.366379777416029
2771.0,-6.740762269618045
2771.5,-1.5202447618200665
2772.0,-4.888127254022081
2772.5,-12.839409746224106
2773.0,-11.451992238426143
2773.5,-16.77197473062816
2774.0,-25.079857222830185
2774.5,-34.999439715032196
2775.0,-39.70352220723423
2775.5,-40.36020469943625
2776.0,-34.80518719163828
2776.5,-12.515269683840287
2777.0,2.506947823957688
2777.5,7.404865331755644
2778.0,6.785882839553636
2778.5,-2.9747996526484
2779.0,-4.888782144850424
2779.5,-1.0013646370524327
2780.0,4.300852870745544
2780.5,8.681870378543508
2781.0,11.158287886341483
2781.5,14.34550539413948
2782.0,7.760522901937463
2782.5,0.13954040973541737
2783.0,-15.717042082466605
2783.5,-25.098724574668623
2784.0,-27.573107066870648
2784.5,-38.43818955907267
2785.0,-37.6023720512747
2785.5,-37.69945454347672
2786.0,-36.62153703567873
2786.5,-35.01091952788076
2787.0,-36.29280202008279
2787.5,-32.23798451228481
2788.0,-26.002967004486834
2788.5,-15.615449496688854
2789.0,-3.295331988890865
2789.5,-0.4641144810928921
2790.0,-2.869996973294917
2790.5,-4.64427946549695
2791.0,-4.471761957698959
2791.5,-3.71344444990099
2792.0,-5.103026942103014
2792.5,-9.192109434305038
2793.0,-15.881091926507068
2793.5,-29.03177441870909
2794.0,-43.5669569109111
2794.5,-47.277139403113125
2795.0,-41.394621895315154
2795.5,-31.36790438751717
2796.0,-20.62248687971919
2796.5,-20.488969371921215
2797.0,-30.835551864123246
2797.5,-37.034934356325266
2798.0,-34.6752168485273
2798.5,-32.341999340729316
2799.0,-41.03858183293134
2799.5,-35.22466432513336
2800.0,-28.75524681733539
2800.5,-18.760929309537403
2801.0,-13.110011801739418
2801.5,-16.865594293941456
2802.0,-38.457776786143484
2802.5,-37.9656592783455
2803.0,-36.86424177054752
2803.5,-33.62442426274954
2804.0,-21.850406754951564
2804.5,-14.45108924715359
2805.0,-14.5551717393556
2805.5,-21.002554231557625
2806.0,-39.33133672375966
2806.5,-50.34961921596168
2807.0,-39.43670170816371
2807.5,-4.362784200365738
2808.0,17.01123330743225
2808.5,28.33855081523022
2809.0,17.4357683230282
2809.5,-7.695014169173831
2810.0,-26.263696661375832
2810.5,-36.74537915357786
2811.0,-36.66086164577989
2811.5,-26.54694413798191
2812.0,-25.797826630183934
2812.5,-16.717409122385973
2813.0,-25.865991614587983
2813.5,-31.70527410679
2814.0,-22.009256598992025
2814.5,-27.485139091194057
2815.0,-26.443021583396074
2815.5,-25.758004075598095
2816.0,-36.801486567800126
2816.5,-38.97676906000214
2817.0,-41.44255155220418
2817.5,-43.7160340444062
2818.0,-28.54701653660821
2818.5,-21.669499028810236
2819.0,-21.658981521012265
2819.5,-17.71736401321428
2820.0,-18.713146505416304
2820.5,-38.15892899761833
2821.0,-36.84611148982036
2821.5,-39.89089398202238
2822.0,-43.6777764742244
2822.5,-44.14745896642641
2823.0,-41.88224145862844
2823.5,-35.894923950830474
2824.0,-20.098706443032498
2824.5,-0.955588935234502
2825.0,2.538728572563457
2825.5,-4.613553919638562
2826.0,-28.157436411840578
2826.5,-36.21081890404261
2827.0,-40.70540139624464
2827.5,-39.466883888446645
2828.0,-39.740666380648676
2828.5,-47.3888488728507
2829.0,-40.21953136505272
2829.5,-20.58421385725474
2830.0,-17.32129634945676
2830.5,-17.83997884165879
2831.0,-23.24396133386081
2831.5,-37.91134382606285
2832.0,-38.77052631826486
2832.5,-37.99020881046688
2833.0,-36.597191302668904
2833.5,-29.15247379487093
2834.0,-21.07125628707294
2834.5,-20.32483877927497
2835.0,-21.480721271476995
2835.5,-31.789103763679023
2836.0,-43.99208625588105
2836.5,-42.13996874808308
2837.0,-38.614251240285085
2837.5,-33.517833732487105
2838.0,-28.16541622468914
2838.5,-24.536698716891166
2839.0,-23.96238120909318
2839.5,-26.394363701295205
2840.0,-28.60034619349723
2840.5,-27.96522868569926
2841.0,-33.72121117790128
2841.5,-32.3071936701033
2842.0,-27.925476162305316
2842.5,-28.025758654507342
2843.0,-27.90904114670937
2843.5,-31.001423638911376
2844.0,-31.522906131113402
2844.5,-16.964488623315432
2845.0,-10.43597111551746
2845.5,-6.296753607719481
2846.0,-5.003336099921512
2846.5,-19.747518592123527
2847.0,-26.832501084325543
2847.5,-32.19528357652757
2848.0,-34.13826606872961
2848.5,-30.283748560931613
2849.0,-20.611431053133643
2849.5,-13.134713545335671
2850.0,-15.606996037537684
2850.5,-21.86037852973972
2851.0,-32.75396102194175
2851.5,-32.72944351414375
2852.0,-24.875226006345784
2852.5,-23.199608498547803
2853.0,-24.747690990749817
2853.5,-19.404973482951846
2854.0,-20.845355975153865
2854.5,-22.04793846735589
2855.0,-23.034620959557927
2855.5,-33.14730345175995
2856.0,-33.59808594396196
2856.5,-26.211068436163984
2857.0,-21.39955092836601
2857.5,-15.834333420568043
2858.0,-20.259515912770055
2858.5,-25.01639840497208
2859.0,-30.160880897174096
2859.5,-36.16896338937613
2860.0,-37.76544588157816
2860.5,-40.80522837378018
2861.0,-40.36981086598219
2861.5,-32.79279335818421
2862.0,-31.56117585038625
2862.5,-28.010658342588258
2863.0,-26.52134083479028
2863.5,-30.827423326992303
2864.0,-30.05940581919434
2864.5,-30.840688311396363
2865.0,-29.37287080359839
2865.5,-28.7689532958004
2866.0,-30.181735788002428
2866.5,-31.090818280204445
2867.0,-32.66480077240648
2867.5,-27.120683264608488
2868.0,-26.546765756810515
2868.5,-24.321448249012533
2869.0,-19.582330741214562
2869.5,-9.628113233416585
2870.0,-16.06509572561862
2870.5,-21.490878217820622
2871.0,-27.064760710022654
2871.5,-38.40994320222468
2872.0,-33.209025694426714
2872.5,-26.194508186628724
2873.0,-15.84629067883074
2873.5,-11.678073171032764
2874.0,-9.975055663234798
2874.5,-11.49173815543682
2875.0,1.5494793523611463
2875.5,13.956996860159151
2876.0,20.57021436795712
2876.5,29.588331875755088
2877.0,30.880549383553074
2877.5,24.40496689135105
2878.0,24.577984399149017
2878.5,20.943301906947
2879.0,15.121519414744967
2879.5,15.893936922542935
2880.0,16.84315443034093
2880.5,16.447071938138905
2881.0,15.01338944593688
2881.5,13.423906953734857
2882.0,12.114324461532846
2882.5,10.817841969330829
2883.0,15.034059477128778
2883.5,15.43787698492676
2884.0,17.92979449272474
2884.5,17.900012000522707
2885.0,14.07652950832069
2885.5,14.40384701611869
2886.0,11.511264523916637
2886.5,13.06168203171464
2887.0,13.875099539512604
2887.5,8.587217047310588
2888.0,11.845134555108558
2888.5,11.866152062906536
2889.0,13.195669570704496
2889.5,19.155787078502485
2890.0,17.001104586300457
2890.5,12.47632209409845
2891.0,8.772739601896419
2891.5,8.246257109694398
2892.0,8.819674617492382
2892.5,9.212892125290352
2893.0,10.779409633088335
2893.5,11.523427140886298
2894.0,11.243344648684285
2894.5,12.316162156482264
2895.0,11.575579664280227
2895.5,12.7402971720782
2896.0,13.49981467987621
2896.5,15.841832187674186
2897.0,18.038649695472145
2897.5,19.04326720327012
2898.0,16.193484711068095
2898.5,15.572702218866084
2899.0,14.776619726664066
2899.5,15.499337234462033
2900.0,16.536154742259995
2900.5,18.930472250057974
2901.0,1.0867897578559678
2901.5,-12.013992734346061
2902.0,-10.554575226548081
2902.5,-8.337957718750104
2903.0,-3.6732402109521303
2903.5,8.235877296845842
2904.0,0.6818948046438322
2904.5,-7.925187687558193
2905.0,-11.05587017976022
2905.5,-9.266752671962251
2906.0,-2.7503351641642695
2906.5,0.32628234363370723
2907.0,4.969699851431699
2907.5,5.297917359229672
2908.0,4.670334867027634
2908.5,9.761252374825602
2909.0,13.294269882623595
2909.5,14.607087390421569
2910.0,11.698204898219544
2910.5,8.22792240601754
2911.0,1.4934399138155072
2911.5,2.942157421613473
2912.0,4.306874929411464
2912.5,4.65029243720943
2913.0,4.981209945007407
2913.5,-0.3932725471946128
2914.0,-0.8098550393966377
2914.5,-0.404837531598659
2915.0,-2.1958200238006924
2915.5,-2.4580025160026935
2916.0,-3.0438850082047253
2916.5,-1.9072675004067463
2917.0,-1.9441499926087715
2917.5,0.3282675151891965
2918.0,0.6525850229871679
2918.5,0.30810253078516325
2919.0,0.31522003858313496
2919.5,-1.566962453618899
2920.0,-2.3000449458209005
2920.5,-2.6944274380229274
2921.0,-2.6518099302249567
2921.5,-0.2517924224269876
2922.0,-0.06537491462900391
2922.5,-0.37685740683103575
2923.0,-0.6781398990330416
2923.5,-0.006122391235066971
2924.0,-0.36470488343709917
2924.5,-1.0262873756391286
2925.0,-0.8180698678411318
2925.5,-2.6684523600431618
2926.0,-2.6451348522451923
2926.5,-1.2574173444472194
2927.0,-1.9152998366492398
2927.5,-1.7102823288512639
2928.0,-1.6083648210532857
2928.5,-2.645747313255299
2929.0,-2.112629805457331
2929.5,-1.9220122976593643
2930.0,-1.274994789861367
2930.5,-0.5353772820633935
2931.0,0.8603402257345749
2931.5,0.7577577335325572
2932.0,0.31217524133052166
2932.5,-0.21820725087150095
2933.0,-1.0773897430735104
2933.5,-2.4015722352755375
2934.0,-2.488154727477564
2934.5,-4.0340372196795755
2935.0,-3.8538197118815987
2935.5,-4.61690220408363
2936.0,-4.65878469628565
2936.5,-4.120367188487677
2937.0,-3.459349680689712
2937.5,-1.137132172891711
2938.0,1.3821853349062536
2938.5,4.732302842704243
2939.0,8.073420350502218
2939.5,8.219337858300207
2940.0,6.6072553660981725
2940.5,4.363172873896133
2941.0,-1.6476096183058786
2941.5,-4.912992110507915
2942.0,-4.516074602709935
2942.5,-4.216057094911946
2943.0,-2.9260395871139764
2943.5,-0.844722079316
2944.0,-0.6554045715180195
2944.5,-0.27738706372004174
2945.0,0.43163044407793905
